Neural_Delay_tau,Predictive_Horizon_Tpred,Stable,Control_Effort,Total_Free_Energy
0.37894736842105264,0.35789473684210527,1,0.4239997507612099,0.005998386360200359
0.37894736842105264,0.37894736842105264,1,0.41236957568634497,0.006304278535753536
0.37894736842105264,0.4,1,0.37866575361029814,0.006810101479312555
0.4,0.0,0,inf,inf
0.4,0.021052631578947368,0,inf,inf
0.4,0.042105263157894736,0,inf,inf
0.4,0.06315789473684211,0,inf,inf
0.4,0.08421052631578947,0,inf,inf
0.4,0.10526315789473684,0,inf,inf
0.4,0.12631578947368421,0,inf,inf
0.4,0.14736842105263157,0,inf,inf
0.4,0.16842105263157894,1,15.23231287041493,1.0818410751289413
0.4,0.18947368421052632,1,4.971774381783787,0.08787085947414092
0.4,0.21052631578947367,1,1.0774367883442317,0.005697420690054672
0.4,0.23157894736842105,1,0.6304441746625304,0.004773566139811757
0.4,0.25263157894736843,1,0.5111933403365195,0.004876211243247136
0.4,0.2736842105263158,1,0.46678662207682603,0.005051773566991752
0.4,0.29473684210526313,1,0.4568261680051614,0.005252685730226552
0.4,0.3157894736842105,1,0.44609251108715137,0.005476915842226112
0.4,0.3368421052631579,1,0.43466320510532935,0.005726270956202151
0.4,0.35789473684210527,1,0.4231075192359392,0.006002616841539053
0.4,0.37894736842105264,1,0.4118397968350581,0.006307661959118735
0.4,0.4,1,0.3960445703340345,0.006822864392029642
