time,theta_ideal,theta_naive,theta_pred,u_naive,u_pred,F_ideal,F_naive,F_pred
2.0651629072681703,0.004230934287792792,0.04015048327201529,0.004230934287792792,-2.2236323150690804,-0.030410220985290302,1.5870058341916963e-05,0.026883272367239332,1.5870058341916963e-05
2.075187969924812,0.004163717429451264,0.038412786499610226,0.004163717429451264,-2.1335261618654395,-0.02992704739504757,1.5369798608117253e-05,0.025171433310167517,1.5369798608117253e-05
2.0852130325814535,0.004097568389956817,0.03649489075321095,0.004097568389956817,-2.0331707023161707,-0.029451552862574844,1.4885308316813419e-05,0.023347583679939138,1.4885308316813419e-05
2.095238095238095,0.004032470209675459,0.03440443959925346,0.004032470209675459,-1.9229662676075936,-0.028983615200817964,1.4416090365440837e-05,0.021445900553578423,1.4416090365440837e-05
2.1052631578947367,0.003968406198065685,0.03214991227893083,0.003968406198065685,-1.8033605888795003,-0.028523114176486425,1.3961663322437465e-05,0.019502379743442443,1.3961663322437465e-05
2.1152882205513786,0.003905359929426938,0.02974058958765853,0.003905359929426938,-1.674847018525064,-0.0280699314781859,1.3521560933162673e-05,0.017554197196516998,1.3521560933162673e-05
2.12531328320802,0.0038433152387140524,0.02718651589343034,0.0038433152387140524,-1.5379625318063805,-0.027623950685111247,1.3095331641398101e-05,0.015639041424953485,1.3095331641398101e-05
2.1353383458646613,0.0037822562174167243,0.024498457446832454,0.0037822562174167243,-1.3932855166538707,-0.027185057236287453,1.2682538125938686e-05,0.01379442888305634,1.2682538125938686e-05
2.145363408521303,0.003722167209503075,0.02168785715322294,0.003722167209503075,-1.2414333605615124,-0.026753138400346675,1.2282756851797775e-05,0.012057014658070311,1.2282756851797775e-05
2.155388471177945,0.0036630328074263798,0.018766785994609264,0.0036630328074263798,-1.0830598444995256,-0.02632808324582956,1.1895577635565043e-05,0.010461911071995489,1.1895577635565043e-05
2.1654135338345863,0.0036048378481940437,0.01574789130499083,0.0036048378481940437,-0.9188523547355173,-0.025909782611999797,1.1520603224470723e-05,0.0090420267923211,1.1520603224470723e-05
2.1754385964912277,0.003547567409497911,0.012644342118304687,0.003547567409497911,-0.7495289243782733,-0.025498129080161094,1.1157448888723664e-05,0.007827438818240363,1.1157448888723664e-05
2.1854636591478696,0.0034912068059050126,0.009469771822552693,0.0034912068059050126,-0.5758351173295547,-0.02509301694546591,1.0805742026704386e-05,0.006844809247102443,1.0805742026704386e-05
2.1954887218045114,0.0034357415851078562,0.006238218367134658,0.0034357415851078562,-0.3985407681430184,-0.024694342189205833,1.0465121782607564e-05,0.006116858039407361,1.0465121782607564e-05
2.2055137844611528,0.00338115752423338,0.002964062282805671,0.00338115752423338,-0.2184365920407052,-0.02430200245157385,1.0135238676141212e-05,0.005661902099651898,1.0135238676141212e-05
2.215538847117794,0.0033274406262096957,-0.00033803721503657385,0.0033274406262096957,-0.03633068002192108,-0.023915897004888872,9.815754243902181e-06,0.00549346988900909,9.815754243902181e-06
2.225563909774436,0.003274577116189762,-0.003653207758896795,0.003274577116189762,0.1469551053872229,-0.02353592672727324,9.506340692059642e-06,0.005619999502288819,9.506340692059642e-06
2.235588972431078,0.0032225534380311343,-0.006966430707790471,0.0032225534380311343,0.3305888176561981,-0.02316199407677414,9.206680559989826e-06,0.006044626697598081,9.206680559989826e-06
2.245614035087719,0.0031713562508309495,-0.010262609074456518,0.0031713562508309495,0.5137321804948798,-0.022794003065920408,8.916466394516605e-06,0.00676506778753247,8.916466394516605e-06
2.2556390977443606,0.003120972425515315,-0.013526636197303118,0.003120972425515315,0.6955443918884109,-0.022431859236706056,8.635400434423377e-06,0.007773600613301053,8.635400434423377e-06
2.2656641604010024,0.003071389041482278,-0.016743464848113704,0.003071389041482278,0.8751859606875471,-0.022075469635992218,8.363194304912203e-06,0.009057145057911224,8.363194304912203e-06
2.275689223057644,0.0030225933832975695,-0.019898176462776997,0.0030225933832975695,1.051822558299445,-0.021724742791319737,8.099568721696583e-06,0.010597442743152094,8.099568721696583e-06
2.2857142857142856,0.0029745729374423134,-0.022976050179905002,0.0029745729374423134,1.2246288678855253,-0.021379588687124328,7.8442532044239e-06,0.012371333730504325,7.8442532044239e-06
2.295739348370927,0.0029273153891119187,-0.025962631371186082,0.0029273153891119187,1.392792413416782,-0.021039918741346843,7.596985799133364e-06,0.014351126241713662,7.596985799133364e-06
2.305764411027569,0.0028808086190653674,-0.028843799347702738,0.0028808086190653674,1.5555173509621574,-0.020705645782431177,7.357512809464412e-06,0.016505053663971564,7.357512809464412e-06
2.3157894736842106,0.002835040700524134,-0.031605833928236654,0.002835040700524134,1.7120282046914044,-0.02037668402670275,7.125588536339711e-06,0.01879781144014346,7.125588536339711e-06
2.325814536340852,0.0027899998961199712,-0.0342354805587938,0.0027899998961199712,1.8615735302587924,-0.020052949056120296,6.9009750258553695e-06,0.02119116489767605,6.9009750258553695e-06
2.3358395989974934,0.0027456746548908157,-0.0367200136772114,0.0027456746548908157,2.003429488496422,-0.019734357796394292,6.6834418251196254e-06,0.02364461767022927,6.6834418251196254e-06
2.345864661654135,0.002702053609324072,-0.03904729802275232,0.002702053609324072,2.1369033126838097,-0.019420828495465302,6.472765745789307e-06,0.02611612914081883,6.472765745789307e-06
2.355889724310777,0.002659125572446548,-0.041205847598041544,0.002659125572446548,2.261336653071586,-0.01911228070233567,6.2687306350613346e-06,0.02856286830849057,6.2687306350613346e-06
2.3659147869674184,0.0026168795349603194,-0.04318488199953751,0.0026168795349603194,2.376108782819287,-0.01880863524624824,6.071127153884168e-06,0.030941990673057942,6.071127153884168e-06
2.37593984962406,0.0025753046624238146,-0.044974379842936396,0.0025753046624238146,2.480639650057866,-0.018509814216205872,5.879752562161524e-06,0.03321142416121053,5.879752562161524e-06
2.3859649122807016,0.0025343902924774213,-0.04656512902144954,0.0025343902924774213,2.574392761404152,-0.018215740940825675,5.69441051072787e-06,0.03533064979521784,5.69441051072787e-06
2.3959899749373434,0.0024941259321129253,-0.04794877354773751,0.0024941259321129253,2.6568778829345243,-0.01792633996852204,5.5149108398821835e-06,0.037261462741004295,5.5149108398821835e-06
2.406015037593985,0.0024545012549861012,-0.04911785674438388,0.0024545012549861012,2.727653545365943,-0.017641537048012704,5.341069384273153e-06,0.03896869956948776,5.341069384273153e-06
2.416040100250626,0.0024155060987717837,-0.05006586056309628,0.0024155060987717837,2.7863293409917036,-0.017361259109142067,5.1727077839355636e-06,0.04042091802301412,5.1727077839355636e-06
2.426065162907268,0.0023771304625607604,-0.050787240829271815,0.0023771304625607604,2.832568000774154,-0.017085434244016366,5.009653301283905e-06,0.04159101629203714,5.009653301283905e-06
2.43609022556391,0.002339364504297835,-0.05127745822609213,0.002339364504297835,2.866087240904776,-0.016813991688445183,4.851738643875366e-06,0.04245677976579377,4.851738643875366e-06
2.4461152882205512,0.002302198538260419,-0.05153300485084443,0.002302198538260419,2.886661369100639,-0.016546861803684025,4.698801792760323e-06,0.0430013444099866,4.698801792760323e-06
2.4561403508771926,0.00226562303257702,-0.051551426195618144,0.00226562303257702,2.894122641912838,-0.01628397605847275,4.5506858362441015e-06,0.043213567325477625,4.5506858362441015e-06
2.4661654135338344,0.002229628606785002,-0.05133133842481285,0.002229628606785002,2.8883623653741455,-0.016025267011364773,4.407238808889439e-06,0.043088296631747916,4.407238808889439e-06
2.4761904761904763,0.002194206029427008,-0.05087244084291749,0.002194206029427008,2.8693317324069096,-0.015770668293342165,4.268313535594411e-06,0.04262653457074069,4.268313535594411e-06
2.4862155388471177,0.0021593462156854343,-0.05017552346768278,0.0021593462156854343,2.8370423915449123,-0.015520114590711509,4.1337674805857494e-06,0.041835489610772277,4.1337674805857494e-06
2.496240601503759,0.002125040225054368,-0.04924246964600279,0.002125040225054368,2.7915667426910855,-0.015273541628276096,4.003462601172635e-06,0.040728515313785095,4.003462601172635e-06
2.506265664160401,0.002091279259048394,-0.048076253672438715,0.002091279259048394,2.7330379568327876,-0.015030886152779508,3.877265206110842e-06,0.03932493577741533,3.877265206110842e-06
2.5162907268170427,0.0020580546589476978,-0.04668093339324485,0.0020580546589476978,2.6616497178636456,-0.014792085916616075,3.7550458184318797e-06,0.037649759539594964,3.7550458184318797e-06
2.526315789473684,0.0020253579035788925,-0.045061637801879446,0.0020253579035788925,2.5776556859111537,-0.014557079661803744,3.636679042596357e-06,0.03573328590013204,3.636679042596357e-06
2.5363408521303255,0.0019931806071310115,-0.043224549655185254,0.0019931806071310115,2.481368682837336,-0.014325807104215011,3.522043435835269e-06,0.03361060963299073,3.522043435835269e-06
