Age_Years,Length_m,Growth_Velocity,Mass_kg_proxy,Neural_Delay_tau,Cognitive_Horizon_Tpred,Derivative_Gain_Gap,Free_Energy_F,Baseline_Energy
2.0100502512562817,0.5000003726585035,5.611073086164708e-07,10.000022359526874,0.08333335817723357,0.08333333952755285,1.8649680716409378e-08,10.000031684392429,10.000022359526874
2.1105527638190957,0.5000004332938687,6.524051960887789e-07,10.00002599765465,0.08333336221959126,0.08333334046472274,2.1754868517742665e-08,10.000036875123104,10.00002599765465
2.21105527638191,0.5000005037952263,7.585581687230558e-07,10.000030227744038,0.08333336691968177,0.0833333415579322,2.5361749561580993e-08,10.00004290866519,10.000030227744038
2.311557788944724,0.5000005857678724,8.819832948425699e-07,10.000035146113522,0.08333337238452483,0.08333334283239198,2.9552132851939916e-08,10.000049922242795,10.000035146113522
2.412060301507538,0.5000006810783006,1.0254909210694052e-06,10.000040864753704,0.08333337873855337,0.08333334431742379,3.4421129585515686e-08,10.000058075403638,10.000040864753704
2.512562814070352,0.5000007918967008,1.192348661138709e-06,10.000047513877298,0.08333338612644672,0.08333334604712879,4.0079317933927605e-08,10.000067553651562,10.000047513877298
2.613065326633166,0.5000009207463733,1.3863558008253563e-06,10.000055244884127,0.0833333947164249,0.08333334806116487,4.6655260030337153e-08,10.000078572670224,10.000055244884127
2.71356783919598,0.5000010705611834,1.6119297998606896e-06,10.000064233808533,0.08333340470407889,0.08333335040565029,5.429842860060763e-08,10.000091383234077,10.000064233808533
2.814070351758794,0.5000012447523632,1.874206875474016e-06,10.00007468532772,0.08333341631682421,0.08333335313421454,6.318260967197453e-08,10.000106276918398,10.00007468532772
2.9145728643216082,0.5000014472861835,2.1791589457365035e-06,10.000086837422364,0.0833334298190789,0.08333335630922005,7.350985885279382e-08,10.000123592738507,10.000086837422364
3.0150753768844223,0.5000016827742618,2.5337296052363456e-06,10.000100966795518,0.08333344551828412,0.08333336000318281,8.551510130572204e-08,10.000143724869291,10.000100966795518
3.1155778894472363,0.5000019565785664,2.945992219061111e-06,10.000117395173367,0.08333346377190443,0.08333336430042408,9.947148034428199e-08,10.000167131621096,10.000117395173367
3.2160804020100504,0.5000022749335018,3.425333738871217e-06,10.000136496631146,0.08333348499556678,0.08333336929899093,1.1569657584753479e-07,10.000194345876004,10.000136496631146
3.3165829145728645,0.5000026450878606,3.982668427937597e-06,10.000158706111218,0.08333350967252404,0.08333337511288921,1.3455963482345012e-07,10.000225987222734,10.000158706111218
3.4170854271356785,0.5000030754698692,4.630686351259072e-06,10.000184529327177,0.08333353836465796,0.08333338187467991,1.5648997804540432e-07,10.000262776066169,10.000184529327177
3.5175879396984926,0.5000035758790871,5.384142301778638e-06,10.000214554279657,0.08333357172527248,0.0833333897384979,1.819867745805892e-07,10.000305550033248,10.000214554279657
3.6180904522613067,0.5000041577095279,6.260191719231756e-06,10.000249464646064,0.08333361051396854,0.08333339888356195,2.116304065880037e-07,10.00035528304893,10.000249464646064
3.7185929648241207,0.5000048342090808,7.2787812621655235e-06,10.000290055349208,0.08333365561393873,0.08333340951825574,2.4609568298472606e-07,10.000413107516833,10.000290055349208
3.819095477386935,0.5000056207811384,8.463102922906529e-06,10.000337250659502,0.0833337080520759,0.08333342188487297,2.861672029341733e-07,10.000480340110158,10.000337250659502
3.919597989949749,0.5000065353352965,9.840122000337459e-06,10.000392125243085,0.0833337690223531,0.08333343626513443,3.3275721866843355e-07,10.000558511760698,10.000392125243085
4.020100502512563,0.5000075986951082,1.1441190962635517e-05,10.00045592863535,0.08333383991300722,0.0833334529866027,3.8692640451365445e-07,10.000649402529648,10.00045592863535
4.120603015075377,0.5000088350721735,1.3302763165246034e-05,10.000530113697488,0.0833339223381449,0.08333347243014062,4.4990800428246214e-07,10.000755082155118,10.000530113697488
4.2211055276381915,0.5000102726173525,1.54672226346797e-05,10.000616369704439,0.08333401817449018,0.08333349503858305,5.231359071350417e-07,10.000877957201393,10.000616369704439
4.3216080402010055,0.5000119440616478,1.7983848823455162e-05,10.00071666081828,0.08333412960410985,0.08333352132681959,6.082772902593625e-07,10.001020825885231,10.00071666081828
4.42211055276382,0.5000138874613371,2.09099382519895e-05,10.000833270823833,0.08333425916408915,0.0833335518935176,7.072705715538419e-07,10.001186941830497,10.000833270823833
4.522613065326634,0.5000161470643115,2.4312108546364897e-05,10.00096885514635,0.08333440980428744,0.08333358743475235,8.223695350945137e-07,10.001380088206325,10.00096885514635
4.623115577889448,0.5000187743173263,2.8267814496718557e-05,10.001126501337108,0.08333458495448842,0.08333362875985462,9.561946338054739e-07,10.001604663942059,10.001126501337108
4.723618090452262,0.5000218290370747,3.286711060468406e-05,10.001309799406137,0.08333478860247165,0.08333367680983622,1.1117926354275998e-06,10.001865783988462,10.001309799406137
4.824120603015076,0.5000253807717192,3.821470013543049e-05,10.00152292360649,0.08333502538478128,0.08333373267881287,1.2927059684086917e-06,10.002169395917557,10.00152292360649
