chi_kappa,L,P_counter,S_proprio,Deficit,R_deficit,Cobb_angle,D_geo,Is_Deficit
0.09526315789473684,0.55,0.20654126215569107,0.03161650419742854,0.17492475795826254,6.532703959487389,49.53999417712805,0.32953082549300355,True
0.1,0.25,0.047023128209416315,0.018206143948862993,0.028816984260553322,2.5828164569880268,3.0016065366783513,0.23321674625805797,True
0.1,0.2657894736842105,0.05315046325365715,0.019003623174698225,0.03414684007895893,2.7968594601698196,3.7639440223575686,0.24046873358975468,True
0.1,0.28157894736842104,0.05965294125979027,0.019787006338095364,0.03986593492169491,3.0147532294939507,4.661701626581443,0.24750832901808653,True
0.1,0.2973684210526316,0.06653056222781575,0.020557313499891646,0.045973248727924104,3.236345168748165,5.710294642185813,0.2543531679228516,True
0.1,0.31315789473684214,0.07378332615773346,0.021315440959986758,0.0524678851977467,3.4614965881418622,6.9261560141473515,0.2610185723879727,True
0.1,0.32894736842105265,0.0814112330495435,0.02206218172913726,0.05934905132040623,3.690080792962767,8.326785022240692,0.26751795496848485,True
0.1,0.3447368421052632,0.08941428290324584,0.02279824179753759,0.06661604110570825,3.9219815149474977,9.930798421699953,0.2738631361274921,True
0.1,0.3605263157894737,0.09779247571884044,0.023524253215699068,0.07426822250314137,4.157091611884962,11.757983932700277,0.2800645968855226,True
0.1,0.37631578947368427,0.1065458114963274,0.02424078472413481,0.08230502677219259,4.395311979741621,13.829355983360852,0.28613168214602724,True
0.1,0.39210526315789473,0.11567429023570652,0.02494835047448543,0.09072593976122109,4.636550635041227,16.167213622351138,0.29207276597926796,True
0.1,0.4078947368421053,0.12517791193697808,0.025647417247623108,0.09953049468935497,4.880721935015855,18.795200526613904,0.2978953872181393,True
0.1,0.42368421052631583,0.1350566766001419,0.02633841047577024,0.10871826612437166,5.127745910269944,21.738367037609724,0.30360636163445287,True
0.1,0.43947368421052635,0.14531058422519796,0.027021719303866924,0.11828886492133103,5.37754769010584,25.02323416615553,0.30921187545754963,True
0.1,0.4552631578947369,0.15593963481214634,0.027697700872382502,0.12824193393976385,5.630057004754298,28.67785951160592,0.3147175638934694,True
0.1,0.4710526315789474,0.16694382836098712,0.02836668396410821,0.1385771443968789,5.885207751890131,32.73190504599947,0.3201285774842745,True
0.1,0.48684210526315796,0.1783231648717201,0.02902897212748004,0.14929419274424005,6.1429376172403956,37.21670671800232,0.32544963853286135,True
0.1,0.5026315789473685,0.19007764434434543,0.029684846366067594,0.16039279797827782,6.403187740988985,42.16534583514784,0.3306850893527482,True
0.1,0.518421052631579,0.20220726677886303,0.030334567466189188,0.17187269931267385,6.66590242317589,47.61272218607438,0.33583893374547846,True
0.1,0.5342105263157895,0.21471203217527277,0.03097837802085353,0.18373365415441922,6.931028862477446,53.59562886729016,0.340914872832449,True
0.1,0.55,0.227591940533575,0.03161650419742854,0.19597543633614647,7.198516923704857,60.152828781488964,0.34591633615287665,True
