Age_Years,Growth_Velocity_cm_yr,Spinal_Length_cm,Energy_Supply_L2,Energy_Demand_L4,Energy_Balance,Mechanosensory_Fidelity
17.75,5.009445059518553,66.681529510306,5.393118402618916,4.102323665778202,1.2907947368407147,1.0
17.833333333333332,5.0073678906896655,66.848441773329,5.42015150257558,4.132104384772452,1.2880471178031279,1.0
17.916666666666664,5.00571988438429,67.01529910280847,5.447243254807177,4.162070570534961,1.285172684272216,1.0
18.0,5.004419131534675,67.18211307385963,5.474395479025382,4.192225104838934,1.2821703741864487,1.0
18.083333333333332,5.003397756154908,67.34889299906479,5.501609644049825,4.222570511840004,1.279039132209821,1.0
18.166666666666664,5.002599878716279,67.51564632835533,5.528886928714328,4.253109018729094,1.2757779099852335,1.0
18.25,5.0019797920274085,67.68237898808957,5.556228273764944,4.283842607825443,1.2723856659395008,1.0
18.333333333333332,5.001500346794675,67.84909566631606,5.5836344257263555,4.3147730609431765,1.268861364783179,1.0
18.416666666666664,5.001131538512603,68.01580005093314,5.611105973690388,4.345901996871946,1.2652039768184418,1.0
18.5,5.000849283382807,68.1824950270459,5.6386433799348445,4.377230902792535,1.2614124771423096,1.0
18.583333333333332,5.000634368361509,68.34918283932461,5.666247005218987,4.408761160408476,1.2574858448105113,1.0
18.666666666666664,5.000471558963506,68.51586522462341,5.693917129530389,4.440494067521396,1.2534230620089932,1.0
18.75,5.00034884788598,68.68254351955294,5.7216539689808075,4.472430855715511,1.2492231132652964,1.0
18.833333333333332,5.0002568276559485,68.84921874714146,5.74945768947065,4.504572704750373,1.2448849847202768,1.0
18.916666666666664,5.000188171168581,69.01589168618042,5.777328417664759,4.536920754193154,1.2404076634716041,1.0
